10000
4879,6420,7240,Lame,Luana,2/5/1640,Durham
4880,7331,0,Templeton,Broderick,6/7/1664,Angus
4881,9503,0,Mcleod,Angelina,17/4/1731,City of Edinburgh
4882,0,0,Harwood,Mayme,1/12/1744,West Yorkshire
4883,9498,3813,Costello,Landon,14/11/1511,Sutherland
4884,7645,6109,Ernest,Magan,29/11/1860,Worcestershire
4885,0,0,Odowd,Rey,6/6/1742,Herefordshire
4886,5916,0,Pannell,Luana,31/5/1834,Northamptonshire
4887,0,0,Brooks,Slyvia,9/4/1549,Worcestershire
4888,7006,0,Thurston,Brigid,6/3/1762,Gloucestershire
4889,8788,8418,Impey,Joelle,2/6/1782,Gwynedd
4890,0,0,Nicol,Rosario,27/1/1712,Dunbartonshire
4891,8357,3122,Carty,Malorie,28/7/1876,Norfolk
4892,0,0,Heywood,Starla,1/10/1769,City of Dundee
4893,2584,0,Allkins,Pete,27/12/1956,South Yorkshire
4894,4121,7538,Duke,Bobbi,3/6/1612,Caithness
4895,0,0,Hennessy,Garrett,28/1/1618,Isle of Wight
4896,7537,0,Elcock,Rozanne,12/7/1930,Caithness
4897,2828,1935,Dubois,Christian,19/3/1762,Warwickshire
4898,6318,0,Bellamy,Zane,12/5/1938,Somerset
4899,6144,8436,Houghton,Devona,13/10/1911,Essex
4900,3062,0,Hemmings,Charlena,15/11/1715,Shetland
4901,7529,7957,Capper,Marlo,25/9/1705,Lancashire
4902,0,0,Luce,Deandre,10/10/1669,Berwickshire
4903,0,7495,Rutherford,Tomeka,18/11/1661,City of Aberdeen
4904,6065,8496,Dexter,Ingrid,28/3/1785,Inverness
4905,5396,7369,Duffy,Gerardo,22/4/1794,Norfolk
4906,5933,0,Pole,Garrett,31/5/1632,Greater Manchester
4907,0,0,Essan,Caridad,6/11/1640,Kincardineshire
4908,0,3738,Bouvet,Maritza,25/9/1953,South Yorkshire
4909,2206,5730,Essop,Kermit,27/8/1684,The Stewartry of Kirkcudbright
4910,8594,0,Altham,Shane,25/11/1655,Gwynedd
4911,7123,8655,Farge,Tracy,19/11/1884,Roxburgh Ettrick and Lauderdale
4912,4999,0,Harvey,Jospeh,23/1/1747,West Glamorgan
4913,4113,6235,Gerrard,Elijah,17/9/1684,Dumfries
4914,0,0,Bancroft,Kelvin,26/1/1841,Worcestershire
4915,8289,0,Underdown,Caridad,7/4/1285,South Yorkshire
4916,8751,0,Lynas,Gonzalo,24/2/1584,Moray
4917,8231,0,Mcnulty,Edmond,5/9/1650,Berkshire
4918,0,0,Lomax,Jacques,21/4/1473,Berkshire
4919,0,0,Braithwaite,Elza,3/6/1928,Bedfordshire
4920,0,7231,Wales,Hollie,17/6/1649,Devon
4921,2472,7273,Goodall,Shane,17/3/1802,Rutland
4922,0,6894,Eales,Antione,17/1/1675,Clackmannan
4923,1858,8730,Evrard,Jeanna,12/1/1747,Lincolnshire
4924,9522,5907,Steadman,Greta,3/4/1708,Ayrshire and Arran
4925,0,0,Edwick,Deidra,3/5/1776,Norfolk
4926,6643,8391,Karne,Adriane,24/6/1819,Herefordshire
4927,8721,9887,Kibblewhite,Clement,2/12/1796,Oxfordshire
4928,0,4610,Barton,Magan,20/9/1662,Shropshire
4929,9447,7170,Adsett,Bud,3/9/1772,Cambridgeshire
4930,0,7865,Holman,Marcelle,12/1/1716,Roxburgh Ettrick and Lauderdale
4931,5240,9113,Lendon,Rutha,17/2/1636,Argyll and Bute
4932,5727,0,Dempsey,Foster,21/2/1745,City of Dundee
4933,9909,0,Percival,Merlin,24/10/1809,Devon
4934,6225,5962,Kirkman,Burton,15/5/1780,Clwyd
4935,7766,4168,Nanson,Emilia,11/12/1741,West Glamorgan
4936,0,0,Houlton,Kristina,28/2/1720,Ayrshire and Arran
4937,0,6959,Sherriff,Archie,12/3/1742,Surrey
4938,9028,0,Patel,Jeanna,27/1/1571,Kent
4939,8718,0,Hardwick,Peter,5/3/1950,Perth and Kinross
4940,0,9515,Findlay,Carline,10/12/1644,Hampshire
4941,5199,2010,Dubois,Cesar,18/3/1731,Cornwall
4942,8369,0,Bush,Melia,30/6/1378,Staffordshire
4943,6118,0,Durrant,Salvatore,11/4/1606,Greater London
4944,0,8800,Haggett,Wilbert,29/12/1738,Hampshire
4945,5022,6344,Devine,Joaquin,3/3/1719,West Lothian
4946,0,6753,Felix,Zane,12/10/1633,Dorset
4947,0,4517,Stack,Charlena,27/7/1617,Derbyshire
4948,3433,7337,Large,Slyvia,18/6/1725,Ross and Cromarty
4949,0,0,Templar,Jarrett,20/9/1805,Nottinghamshire
4950,0,7617,Painter,Franklyn,26/2/1839,Isle of Wight
4951,5588,8597,Rennie,Erasmo,29/3/1659,Lancashire
4952,7466,0,Symes,Leonor,2/10/1713,West Glamorgan
4953,0,8528,Carty,Marty,16/11/1701,Inverness
4954,9759,0,Hutchinson,Hollie,11/8/1813,Powys
4955,6572,0,Chantler,Hermelinda,5/8/1305,Powys
4956,2268,8542,Hardwick,Merrilee,24/9/1922,South Yorkshire
4957,8127,8265,Long,Wanda,12/9/1601,East Sussex
4958,8102,1075,Ramsey,Nestor,14/9/1813,East Sussex
4959,5281,0,Bourne,Jim,2/4/1455,North Yorkshire
4960,0,0,Nair,Domenic,25/6/1685,Fife
4961,6134,1769,Goldman,Napoleon,12/2/1632,Bristol
4962,0,0,Olsen,Socorro,25/5/1721,Clwyd
4963,0,6457,Hopkins,Lona,14/12/1727,West Sussex
4964,0,8972,Ellison,Eilene,20/1/1353,Caithness
4965,3736,1300,Ulyatt,Kenny,1/9/1446,Berwickshire
4966,9317,7337,Torrance,Jina,21/3/1728,Merseyside
4967,3605,7155,Westgate,Denver,15/7/1572,Gloucestershire
4968,3062,0,Hemmings,Marcelle,3/5/1725,Shetland
4969,0,0,Notman,Bud,13/9/1617,Gloucestershire
4970,0,0,Newberry,Celine,18/6/1653,Renfrewshire
4971,2614,8121,Lockie,Wanda,18/8/1460,Argyll and Bute
4972,0,7412,Kernick,Len,9/3/1625,Renfrewshire
4973,3446,0,Guttridge,Anika,6/4/1546,Renfrewshire
4974,7660,0,Miller,Doris,3/11/1629,Argyll and Bute
4975,0,0,Turford,Serita,16/8/1848,City of Edinburgh
4976,6491,5972,Eglin,Terrell,19/12/1954,Cheshire
4977,2838,7677,Ware,Goldie,5/1/1773,Perth and Kinross
4978,7414,8499,Sweeting,Echo,6/6/1610,Herefordshire
4979,0,0,Ohagan,Tandra,10/6/1808,Sutherland
4980,0,5354,Willett,Abraham,10/2/1688,West Glamorgan
4981,0,9576,Ricketts,Sudie,10/8/1712,County Antrim
4982,0,7111,Gibbons,Marty,11/3/1642,Argyll and Bute
4983,0,0,Sharkey,Elbert,24/12/1700,Norfolk
4984,0,0,Mills,Ona,17/6/1830,West Sussex
4985,8632,7119,Rowson,Bradly,30/12/1725,County Tyrone
4986,6616,0,Howarth,Robert,5/3/1939,Dunbartonshire
4987,3653,7375,Hubbard,Essie,19/12/1859,Worcestershire
4988,2161,0,Hutchinson,Major,2/11/1774,Powys
4989,0,8558,Wray,Pedro,9/8/1691,Gloucestershire
4990,9218,0,Mcdonagh,Zona,4/8/1837,Wigtown
4991,3223,4984,Tamber,Shelton,11/8/1869,West Sussex
4992,2204,4794,Woodcock,Yadira,20/6/1746,Ayrshire and Arran
4993,3606,4899,Coward,Kelley,29/7/1934,East Riding of Yorkshire
4994,0,0,Mac,Cletus,21/9/1651,Wigtown
4995,0,0,Morrow,Rosina,16/4/1778,Caithness
4996,5914,3358,Cormack,Hershel,1/5/1839,North Yorkshire
4997,6053,0,Dunne,Carolee,8/11/1686,Cambridgeshire
4998,5517,0,Gallo,Trudi,8/5/1701,Argyll and Bute
4999,2165,2475,Harvey,Kelley,14/8/1722,West Glamorgan
5000,0,0,Warren,Bronwyn,22/4/1718,East Sussex
5001,5706,0,Adanet,Howard,7/9/1601,Kent
5002,8994,0,Mccullough,Maryanne,15/5/1666,Greater Manchester
5003,0,8245,Penney,Glenna,29/1/1744,Gwent
5004,8583,0,Rogerson,Marco,24/10/1746,Gloucestershire
5005,804,1176,Shackleton,Donovan,10/5/1764,Powys
5006,1232,4023,Macarthur,Zane,11/10/1415,Greater Manchester
5007,7967,0,Vardy,Elois,18/6/1714,Kent
5008,0,4134,Durand,Jae,28/6/1741,Mid Glamorgan
5009,0,9189,Stokes,Elias,6/2/1814,County Down
5010,0,6665,Mistry,Summer,29/1/1759,Western Isles
5011,5501,0,Westwood,Kena,2/8/1731,Lincolnshire
5012,3240,9507,Reyes,Billie,31/3/1554,Banffshire
5013,9134,7771,Axon,Bernadine,28/6/1649,Clwyd
5014,6383,0,Delaney,Jacelyn,11/12/1829,Gwent
5015,2318,7136,Pattison,Milly,15/2/1420,Gwent
5016,6043,9060,Karne,Coralee,1/4/1800,Herefordshire
5017,1896,2515,Damon,Marcelle,7/10/1777,City of Aberdeen
5018,5658,8670,Gillan,Ron,5/2/1721,Dorset
5019,6600,0,Meredith,Howard,28/12/1722,Stirling and Falkirk
5020,3243,0,Templeton,Homer,15/9/1724,Angus
5021,0,0,Dipper,Joaquin,2/1/1720,Durham
5022,6464,5584,Devine,Elvis,6/7/1693,Lanarkshire
5023,4236,3677,Anwar,Monotera,18/4/1689,Devon
5024,8748,8851,Albrighton,Stefan,24/4/1692,Warwickshire
5025,0,0,Mcloughlin,Maisie,12/5/1694,Cambridgeshire
5026,0,0,Chatterton,Tiffany,20/5/1650,Durham
5027,0,0,Lilley,Deandre,17/9/1283,Fife
5028,4711,8695,Hand,Myrna,23/11/1737,County Tyrone
5029,2795,1419,Malley,Peggy,29/9/1909,City of Glasgow
5030,3232,9389,Martins,Reatha,27/8/1426,Clackmannan
5031,4102,0,Westlake,Earle,29/5/1526,The Stewartry of Kirkcudbright
5032,7622,5100,Rutherford,Bernard,29/1/1738,Devon
5033,0,0,Martins,Kermit,29/12/1342,Clackmannan
5034,0,0,Drew,Rico,9/4/1690,Isle of Wight
5035,6878,0,Jefferson,Ollie,4/2/1772,Shropshire
5036,3059,9933,Crossley,Gaston,9/9/1790,Angus
5037,0,0,Churchill,Faye,14/10/1939,Shropshire
5038,5327,1661,Voyse,Waylon,17/9/1652,Cheshire
5039,5586,0,Preston,Diane,28/3/1680,Kent
5040,7163,4962,Damon,Gia,27/12/1739,City of Aberdeen
5041,7754,0,Fitton,Nathanial,3/12/1639,Herefordshire
5042,6413,5627,Lockie,Garret,16/6/1488,Sutherland
5043,9729,0,Pickering,Abraham,16/2/1804,Cornwall
5044,5717,0,Stark,Zachery,3/10/1701,Dunbartonshire
5045,0,0,Carr,Erlene,24/12/1802,Perth and Kinross
5046,832,0,Teal,Gerald,28/5/1874,West Yorkshire
5047,6055,5057,Dutt,Zack,7/7/1872,East Riding of Yorkshire
5048,0,0,Thorpe,Karleen,17/12/1639,Cheshire
5049,0,0,Travill,Rosario,10/6/1805,Gloucestershire
5050,6657,6193,Goodchild,Gabriella,17/9/1583,Shropshire
5051,5952,8897,Lloyd,Saundra,2/8/1743,City of Edinburgh
5052,5036,9409,Crossley,Gaston,28/6/1812,Fife
5053,8118,0,Ramm,Rozanne,17/1/1884,Midlothian
5054,5303,3449,Crowley,Ramon,8/3/1487,Kent
5055,0,6032,Bowler,Florencia,25/9/1629,Sutherland
5056,4158,4228,Caldwell,Elmer,26/7/1720,Western Isles
5057,6165,0,Weldon,Shawna,12/7/1835,Derbyshire
5058,8532,0,Johanson,Devona,3/8/1795,Worcestershire
5059,2338,8061,Corr,Parker,29/6/1714,Argyll and Bute
5060,8504,7485,Teal,Gonzalo,2/6/1844,West Yorkshire
5061,9210,7040,Easton,Jake,24/11/1731,Derbyshire
5062,8731,0,Nightingale,Jospeh,1/8/1926,Inverness
5063,2844,2717,Thatcher,Rozanne,7/7/1735,Kincardineshire
5064,0,8048,Snowden,Hollie,3/11/1755,Berkshire
5065,0,9269,Lincoln,Abraham,31/12/1739,Dunbartonshire
5066,9180,3599,Mcdonnell,Delmer,25/11/1684,West Sussex
5067,0,0,Large,Aisha,25/3/1623,West Midlands
5068,4811,0,Elliott,Devona,31/8/1810,Bedfordshire
5069,0,0,Paisley,Danuta,13/6/1566,Dumfries
5070,1971,3491,Rich,Malena,28/2/1763,Cumbria
5071,7833,8020,Lathan,Slyvia,21/4/1789,Gwent
5072,6430,760,Fearnley,Rutha,9/8/1814,Bristol
5073,8618,0,Maddocks,Luanne,24/8/1751,County Down
5074,3499,0,Stacey,Geraldo,8/8/1710,Cambridgeshire
5075,8161,9081,Myers,Kasey,26/10/1712,Hertfordshire
5076,0,9179,Lockie,Barney,1/12/1649,Shetland
5077,3389,6062,Willett,Rory,18/2/1691,Banffshire
5078,6259,5569,Forshaw,Leandron,27/9/1791,Durham
5079,9619,0,Harwood,Tiffany,22/9/1901,Stirling and Falkirk
5080,4960,0,Nair,Berneice,19/10/1712,Fife
5081,9922,2862,Hurley,Soledad,3/7/1772,County Antrim
5082,0,0,Sinha,Flora,29/3/1464,Ross and Cromarty
5083,5302,4769,Guttridge,Robert,12/4/1444,Cambridgeshire
5084,2565,1869,Greening,Edmond,20/10/1727,Western Isles
5085,9536,0,Murray,Cesar,16/2/1653,Bristol
5086,4095,0,Foreman,Leanne,17/5/1596,Moray
5087,0,6085,Davey,Janet,22/7/1680,Dunbartonshire
5088,0,7815,Halliwell,Jermaine,13/9/1629,Gloucestershire
5089,9630,0,Saunders,Waylon,13/10/1611,Wiltshire
5090,0,0,Trent,Bronwyn,29/9/1805,Aberdeenshire
5091,8848,9259,Penney,Jake,30/7/1404,East Lothian
5092,7835,5965,Peake,Maryanne,22/4/1626,Somerset
5093,7599,9451,Shanks,Lakisha,22/11/1994,Staffordshire
5094,3996,9933,Wyer,Shelby,15/12/1775,Warwickshire
5095,0,5208,Meredith,Jenette,12/2/1694,Stirling and Falkirk
5096,7220,6195,Rivers,Humberto,19/7/1857,Tyne and Wear
5097,0,6054,Gough,Gertrud,21/4/1602,City of Dundee
5098,9379,8590,Pannell,Parker,5/2/1865,West Glamorgan
5099,0,0,Otter,Howard,21/12/1618,Suffolk
5100,0,6136,Tyne,Lynette,15/2/1701,Devon
5101,0,4433,Lockie,Faye,25/10/1430,Buckinghamshire
5102,0,0,Eddison,Myung,21/5/1769,Isle of Man
5103,0,6959,Sherriff,Pete,11/6/1744,Surrey
5104,7517,7417,Jensen,Herman,19/3/1844,Ayrshire and Arran
5105,9557,0,Ebbs,Diego,1/1/1758,Kent
5106,0,6563,Rosser,Nguyet,9/9/1921,North Yorkshire
5107,7130,0,Loftus,Hermelinda,29/10/1939,Herefordshire
5108,4850,7941,Lewington,Gertrud,12/11/1959,County Tyrone
5109,6609,4040,Ryans,Saran,19/11/1781,Durham
5110,0,0,Ainley,Trudi,4/1/1623,East Sussex
5111,7414,8499,Sweeting,Christian,15/5/1617,Herefordshire
5112,7840,8187,Durham,Elbert,26/5/1679,Warwickshire
5113,7604,5632,Cornish,Homer,16/11/1752,City of Aberdeen
5114,0,8079,Peters,Kerri,26/1/1904,Warwickshire
5115,0,0,Toal,Eleonor,18/12/1758,Midlothian
5116,9886,9516,Kempson,Emmett,2/12/1699,Staffordshire
5117,5884,0,Mair,Tera,3/12/1805,Wigtown
5118,5447,3761,Thomas,Alfredo,1/9/1639,Northumberland
5119,0,0,Bryan,Brigid,13/6/1657,Powys
5120,0,5135,Goldman,Merideth,10/7/1513,Devon
5121,7087,2570,Freeman,Vito,5/1/1764,Lancashire
5122,0,8882,Tinker,Slyvia,13/10/1795,Warwickshire
5123,0,0,Prevost,Wilfred,1/2/1694,Renfrewshire
5124,0,7853,Nichols,Nicholas,28/4/1849,Worcestershire
5125,0,9576,Ricketts,Marguerita,26/1/1715,County Antrim
5126,0,8688,Gregory,Humberto,17/7/1833,West Midlands
5127,1401,0,Ellis,Connie,10/12/1712,Worcestershire
5128,4860,6211,Hendry,Fausto,9/4/1746,Tyne and Wear
5129,6276,9521,Devon,Claire,19/4/1651,Dyfed
5130,9996,0,Lewis,Archie,5/8/1733,Shropshire
5131,0,8479,Partlett,Garret,4/5/1754,East Riding of Yorkshire
5132,0,8889,Oriley,Ocie,21/11/1674,City of Edinburgh
5133,0,0,Rush,Elvis,24/11/1590,County Down
5134,0,4159,Tipping,Art,12/1/1785,Shropshire
5135,0,0,Goldman,Diane,25/3/1488,Devon
5136,0,0,Larkings,Jim,23/10/1649,Western Isles
5137,301,4995,Jonhson,Stacee,23/8/1813,Worcestershire
5138,2531,5115,Weeks,Yadira,6/7/1788,Ross and Cromarty
5139,8667,8073,Howell,Jenette,21/11/1673,Merseyside
5140,0,0,Rowe,Halina,30/1/1548,South Glamorgan
5141,0,4855,Mooney,Nicholas,5/6/1649,Orkney
5142,3196,0,Skelly,Art,29/5/1895,Greater London
5143,0,6548,Keenan,Bridgette,1/1/1849,Hertfordshire
5144,6047,5411,Ballantyne,Enrique,3/11/1473,County Tyrone
5145,0,5331,Wright,Kyong,20/3/1815,The Stewartry of Kirkcudbright
5146,0,9229,Prosser,Tera,21/1/1685,Inverness
5147,0,2843,Mcfadden,Donovan,5/6/1734,County Armagh
5148,5136,5851,Larkings,Doug,23/4/1687,Ross and Cromarty
5149,0,0,Nowell,Kelley,31/7/1631,Hertfordshire
5150,0,0,Large,Erich,25/1/1450,Leicestershire
5151,0,5485,Ingham,Ross,6/3/1965,Moray
5152,3484,6009,Durant,Shirlene,31/7/1624,Perth and Kinross
5153,0,8984,Perrin,Kelvin,29/4/1466,Sutherland
5154,2318,7912,Pattison,Rolando,30/5/1407,Inverness
5155,0,0,Odam,Anika,27/9/1801,Merseyside
5156,7512,0,Bevan,Lucien,14/3/1712,The Stewartry of Kirkcudbright
5157,9465,2137,Hough,Janet,26/2/1438,Merseyside
5158,6771,5937,Muir,Shelby,25/6/1752,Durham
5159,6144,8436,Houghton,Claud,4/3/1911,East Riding of Yorkshire
5160,9910,4923,Magee,Janet,31/3/1778,County Tyrone
5161,7824,6077,Oxtoby,Geraldo,29/5/1698,Ayrshire and Arran
5162,9391,0,Lynn,Michael,14/1/1736,Aberdeenshire
5163,0,9076,Newby,Malisa,7/9/1427,Caithness
5164,9704,3265,Warner,Bernadine,3/3/1494,Wiltshire
5165,5124,3122,Nichols,Maren,31/8/1881,Norfolk
5166,0,6066,Leitch,Kristopher,13/7/1704,Dyfed
5167,0,9292,Karne,Cathie,26/3/1706,East Sussex
5168,8967,0,Ball,Parker,15/6/1757,County Down
5169,0,0,Purnell,Anika,13/2/1561,Orkney
5170,9435,0,Doors,Ingrid,21/12/1875,Dorset
5171,5778,0,Stokes,Ileen,28/5/1910,County Down
5172,0,6095,Skelly,Marguerita,27/12/1926,Cambridgeshire
5173,0,0,Tobin,Dexter,23/1/1499,Moray
5174,5976,0,Passmore,Angelina,2/12/1936,Mid Glamorgan
5175,9475,0,Brookfield,Nicholas,20/8/1662,North Yorkshire
5176,6568,0,Cornish,Merrill,6/11/1734,Lancashire
5177,9998,8553,Panesar,Jamar,5/9/1732,Dumfries
5178,4002,6331,Saunders,Garland,11/2/1730,Dumfries
5179,2879,4005,Rosser,Adrian,4/3/2060,Nairn
5180,0,0,Kirkpatrick,Michael,9/11/1596,Sutherland
5181,5673,3053,Painter,Parker,9/9/1786,Isle of Wight
5182,0,2448,Williamson,Anika,6/6/1761,Essex
5183,9870,8807,Dexter,Quinn,10/10/1712,County Tyrone
5184,0,5580,Ashby,Lekisha,18/8/1827,Roxburgh Ettrick and Lauderdale
5185,0,7438,Dawes,Tanesha,4/1/1400,Orkney
5186,0,5411,Close,Marquetta,15/1/1481,Clackmannan
5187,8470,7114,Dunne,Ka,14/12/1645,Cambridgeshire
5188,0,0,Hindle,Billie,5/4/1520,Orkney
5189,0,8424,Gibbons,Napoleon,17/5/1774,City of Edinburgh
5190,0,9272,Harrison,Halina,3/12/1695,Kincardineshire
5191,0,6095,Skelly,Nikita,10/5/1934,Cambridgeshire
5192,4535,0,Kipling,Lekisha,23/6/1897,Isle of Man
5193,5223,7692,Lawal,Clinton,13/10/1538,Norfolk
5194,5617,0,Kinsella,Katy,24/5/1680,Perth and Kinross
5195,4049,4566,Ferry,Landon,10/1/1527,County Derry
5196,3820,0,Moss,Rupert,2/12/1679,East Sussex
5197,9665,2976,Yeadon,Jake,4/11/1717,Devon
5198,0,0,Routledge,Natasha,9/6/1732,Gwynedd
5199,6858,0,Dubois,Carlos,15/9/1694,Oxfordshire
5200,9620,0,Aylett,Shelton,19/8/1729,Cambridgeshire
5201,0,0,Forester,Nancie,19/8/1808,County Down
5202,6173,0,Morgan,Shawna,10/12/1762,Clwyd
5203,0,2208,Elbutt,Devona,3/4/1718,Renfrewshire
5204,5686,0,Rutherford,Destiny,17/4/1627,City of Aberdeen
5205,6930,9433,Woodcock,Kristina,2/7/1716,Clwyd
5206,3256,3501,Hemmings,Charley,21/8/1693,Clackmannan
5207,9524,4780,Fitton,Kelley,8/5/1688,Hertfordshire
5208,0,0,Meredith,Lona,24/2/1664,Stirling and Falkirk
5209,0,9156,Ballantyne,Morgan,16/9/1493,County Tyrone
5210,0,0,Noyce,Evonne,13/7/1717,Nairn
5211,4876,0,Johanson,Shirlene,11/12/1737,County Antrim
5212,7250,6952,Voakes,Flora,12/9/1850,Devon
5213,1462,944,Darr,Clyde,13/7/1749,Ayrshire and Arran
5214,7315,5526,Jems,Tera,16/4/1632,Northumberland
5215,1858,8730,Evrard,Alysa,26/3/1735,Midlothian
5216,5270,0,Heaton,Hershel,5/2/1764,Lanarkshire
5217,0,0,Gregory,Humberto,2/7/1809,County Fermanagh
5218,0,0,Wyer,Domenic,2/7/1652,Bristol
5219,9873,4373,Hodge,Mitch,27/9/1769,Powys
5220,5482,0,Kemp,Humberto,23/5/1946,Banffshire
5221,5935,7716,Cain,Jeanna,21/1/1779,Herefordshire
5222,6044,0,Lewis,Brittny,17/11/1698,Shropshire
5223,0,0,Lawal,Isreal,19/7/1500,Norfolk
5224,0,0,Gilbey,Lyman,22/8/1651,Ayrshire and Arran
5225,0,0,Lawn,Pablo,27/2/1528,Argyll and Bute
5226,3531,0,Jonhson,Merrill,7/11/1722,Worcestershire
5227,6647,0,Driver,Nidia,7/5/1716,West Yorkshire
5228,9201,4403,Peters,Zane,24/12/1874,Warwickshire
5229,0,0,Shepherd,Raina,11/1/1612,West Sussex
5230,9532,0,Kilburn,Ramon,22/4/1733,Kent
5231,0,0,Kinder,Wanda,28/9/1651,Angus
5232,6220,0,Lobb,Titus,31/7/1554,Clackmannan
5233,0,2902,Gomez,Ileen,14/12/1606,Roxburgh Ettrick and Lauderdale
5234,8844,7555,Crossley,Loma,9/12/1667,Norfolk
5235,7988,0,Addison,Tamela,5/2/1775,Greater London
5236,5289,4704,Tovey,Hiram,15/4/1781,Banffshire
5237,1653,0,Armitage,Devona,11/6/1704,Suffolk
5238,0,3289,Weller,Malisa,16/11/1383,Powys
5239,7328,7095,Flannery,Cedrick,2/10/1694,Midlothian
5240,0,0,Lendon,Sidney,9/10/1607,Argyll and Bute
5241,6673,8104,Feetham,Terrell,5/3/1879,East Riding of Yorkshire
5242,0,0,Irwin,Leigha,10/1/1801,Gloucestershire
5243,0,9711,Cohen,Arlie,26/1/1654,Shetland
5244,5732,0,Southern,Marci,7/10/1457,Bedfordshire
5245,7492,0,Leys,Rosa,6/9/1766,County Fermanagh
5246,0,3670,Miles,Tiffany,15/5/1733,Kent
5247,0,0,Kill,Luana,18/11/1806,Angus
5248,0,0,Dunkley,Johnson,4/12/1894,City of Aberdeen
5249,8085,0,Lacey,Devin,25/6/1571,Argyll and Bute
5250,8747,9140,Luscombe,Jonas,12/9/1478,West Yorkshire
5251,3830,4155,Opayne,My,25/11/1912,County Fermanagh
5252,0,9420,Finney,Earle,9/3/1680,Stirling and Falkirk
5253,0,0,Lloyd,Ressie,2/6/1559,Moray
5254,0,0,Tallett,Saul,22/3/1763,Northamptonshire
5255,8777,9702,Giles,Margarete,1/4/1699,Surrey
5256,7087,2570,Freeman,Lonny,20/4/1762,Lancashire
5257,0,5368,Purkis,Jarrett,17/10/1696,East Sussex
5258,9680,0,Roff,Ezra,3/5/1589,Essex
5259,9021,9556,Ingham,Jacelyn,3/1/1933,East Sussex
5260,0,0,Nunn,Gino,1/12/1670,Renfrewshire
5261,9418,0,Holding,Donovan,9/1/1368,Lancashire
5262,9173,0,Orman,Starla,10/12/1609,Buckinghamshire
5263,0,1973,Ellison,Louann,7/11/1402,North Yorkshire
5264,6814,9264,Close,Nestor,5/7/1520,Moray
5265,5550,9973,Angus,Ezekiel,29/1/1807,Clwyd
5266,6990,3229,Harwood,Elenora,27/8/1852,West Yorkshire
5267,7408,0,Barton,Loris,25/12/1571,Isle of Man
5268,0,7368,Brown,Tonita,6/9/1811,West Sussex
5269,9931,6922,Bevan,Merrill,20/4/1783,Somerset
5270,0,0,Heaton,Lucio,15/9/1725,Lanarkshire
5271,5800,0,Hendry,Marianna,21/6/1818,Tyne and Wear
5272,6933,0,Shanks,Modesta,18/8/1921,Shetland
5273,0,0,Killen,Joelle,3/12/1807,Mid Glamorgan
5274,0,0,Dawkins,Charley,11/11/1808,Mid Glamorgan
5275,9619,0,Harwood,Homer,3/11/1897,Stirling and Falkirk
5276,0,8856,Lindo,Virgil,16/10/1790,West Sussex
5277,4282,2372,Read,Antonio,29/1/1624,East Riding of Yorkshire
5278,0,0,Gibbons,Tiffany,15/7/1800,West Glamorgan
5279,0,6790,Gilchrist,Mayme,8/11/1518,City of Dundee
5280,0,8558,Wray,Donnell,17/5/1687,Gloucestershire
5281,0,0,Bourne,Stefan,14/9/1416,North Yorkshire
5282,6966,0,Corr,Johnson,5/2/1647,Herefordshire
5283,0,9208,Watkins,Broderick,15/8/1808,Warwickshire
5284,0,0,Mcshane,Gerald,26/3/1745,West Yorkshire
5285,5034,8664,Drew,Antonio,16/6/1720,Isle of Wight
5286,5464,5504,Leach,Domenic,16/9/1731,Sutherland
5287,0,0,Humphries,Connie,21/4/1591,Surrey
5288,9875,0,Rowlinson,Gaston,5/7/1786,South Glamorgan
5289,0,0,Tovey,Marco,21/3/1746,Banffshire
5290,9083,0,Burgess,Jacelyn,14/12/1680,Cumbria
5291,0,6472,Elcock,Yanira,31/8/1942,Cornwall
5292,0,5707,Foreman,Rosia,26/9/1731,Dumfries
5293,7676,0,Bush,Yadira,14/4/1358,Staffordshire
5294,2018,2453,Farnum,Angelina,27/11/1483,Moray
5295,5424,0,Dolman,Hershel,19/6/1822,Powys
5296,7805,0,Dingle,Maryanne,28/1/1652,Isle of Wight
5297,4598,0,Mccullough,Kurt,31/8/1604,Devon
5298,6497,8621,Altham,Andra,4/4/1679,Surrey
5299,8127,8265,Long,Heath,20/8/1606,East Sussex
5300,0,0,Alexandar,Cathie,13/3/1964,Cheshire
5301,9594,0,Lewis,Dimple,17/6/1817,Argyll and Bute
5302,0,0,Guttridge,Leandron,26/6/1397,Cambridgeshire
5303,0,0,Crowley,Antione,21/9/1451,Ross and Cromarty
5304,9551,0,Guilmard,Dahlia,27/11/1633,Dunbartonshire
5305,0,4436,Barton,Emery,12/10/1686,Shropshire
5306,6216,5496,Riseborough,Chet,20/7/1785,Bristol
5307,6855,0,Yorston,Maryanne,26/1/1685,Leicestershire
5308,7850,6279,Ramm,Earnest,23/1/1903,Midlothian
5309,0,0,Bartlett,Brittny,30/6/1610,Cambridgeshire
5310,859,7019,Kibblewhite,Gia,21/8/1727,Oxfordshire
5311,0,7106,Mcauley,Colette,20/5/1437,Merseyside
5312,8880,0,Sisson,Gerald,25/11/1667,Suffolk
5313,6771,7616,Muir,Bette,30/10/1750,South Yorkshire
5314,7177,0,Downey,Clyde,8/11/1588,Berkshire
5315,7467,0,Preston,Rico,18/8/1655,Kent
5316,8594,0,Altham,Cedrick,15/2/1655,Gwynedd
